debate_id,start,end,text,label,gender
47,17570,17713,كما أننا لا نرضى لمن ليس متخصصا بالدين أن يتحدث بالدين و يعطي آرائه فبالتالي لا نرضى لمن لم يكن متخصصا بالطب أن نعطي آرائه هذه من ناحية أخلاقية,REBUTTAL,M
47,17715,17735,رددنا على هذه النقطة,ETHOS,M
47,17736,17849,قلتم أن رونالدو لا ينشر الخبر من نفسه و إنما من جهة طبية يعني أكيد هو أخذ الخبر من جهة طبية موثوقة هو فقط هو ناقل,RECITATION,M
47,17850,17956,يعني طب إذا لم يكن أخذه من جهة طبية كيف سنعرف هذه هي بالضبط مشكلة المؤثرين يعني ما نسميهم قادة الرأي العام,REBUTTAL,M
47,17957,18081,الثقة بهم كانت و ستكون لأنهم محبوبون بين الناس ليس لأنهم عندهم مصداقية طبية فبالتالي كما يقال حبك لشيء أو حبك شيء يعمي و يصم,REBUTTAL,M
47,18082,18152,فمصداقية المؤثرين تتكون بسبب شهرتهم و ليس مصداقيتهم أو شهاداتهم الطبية,REBUTTAL,M
47,18153,18268,و أيضا يعني عندي سؤال حاولنا أن نسأله مئة مرة يعني ليس مني حاولت أن أسأله عشر مرات بالمداخلات لكن لم أستطع مع الأسف,ETHOS,M
47,18269,18273,و هو,ETHOS,M
47,18274,18315,هل تنكرون ازدياد المعلومات الطبية الخاطئة,PATHOS,M
47,18316,18330,هل تنكرون هذا؟,ETHOS,M
47,18331,18523,طيب من أين جاءت هذه المعلومات الطبية الخاطئة الكثيرة يعني أكيد لم تأت لم تأت من أطباء على مواقع التواصل الاجتماعي أو في منصات الإعلام لديهم شهادات و في نفس الوقت لديهم يعني يتحدثون بما هو صحيح,RATIONAL BACKING,M
47,18524,18590,فبالتالي هي معلومات جاءت من مشاهير و مؤثرين و ليست من مصادر موثوقة,TEAM REPETITION,M
47,18591,18752,و هذا ما ذكرتموه تماما أنتم قلتم أن أصلا أن الناس لا تبحث في المصادر الطبية الرسمية و إنما و التي لا تعرفها أصلا و إنما تذهب إلى المراجع سريعة و غير موثوقة غالبا,ETHOS,M
47,18614,18752,أنتم قلتم أن أصلا أن الناس لا تبحث في المصادر الطبية الرسمية و إنما و التي لا تعرفها أصلا و إنما تذهب إلى المراجع سريعة و غير موثوقة غالبا,RECITATION,M
47,18754,18917,طيب الآن نحن جئنا بحل هذه المشكلة بآلية واضحة من يتحدث في غير مجاله من هؤلاء المؤثرين سوف يعاقب بعقوبة يعني ينص قانون بمنع هذا و من يخالفه قد تصل عقوباته إلى السجن,TEAM REPETITION,M
47,18919,19013,هو في الحقيقة إحنا بتحدثهم عن تحديد و هذا كانت أهم نقطة حاولتم أن يعني أن يعني أن تهاجمونا بها,ETHOS,M
47,19014,19138,أنتم حقيقة من ثار التحديد لسنا نحن أنتم حصرتم المشاهير بالأطباء ذوي الشهادات و الذين ينشرون المعلومات الصحيحة و هذا غير صحيح,ETHOS,M
47,19138,19280,، المشاهير كثر جدا لماذا تعتبرون المشاهير هم فقط الأطباء و تأخذون أمثلة بسيطة من عندكم أو لا أعرف أمثلة من أين و تقولون هي هذه هم يفعلون الخير,ETHOS,M
47,19282,19396,نحن نريد أن ننشر للجميع و هم دائما لديهم شهادات رائعة و يجب أن نسمح لهم بالتحدث في مجالهم و هذا لا ينطبق في الواقع,ETHOS,M
47,19398,19598,فغالب المشاهير المحبوبين دائما يعني هل يمكن أن نقارن متابعي صفحة مغني أو لاعب و الذي ينشر مثل هذه مثل الكثيرة أو ربما لنقل أه كوميدي أو ربما لنقل سياسي بصفحة بمتابعي صفحة طبيب مثلا طبيب ومتخصص في علاج,REBUTTAL,M
47,19599,19636,لا يقارن التأثير هنا أكثر فالمنع أفضل,REBUTTAL,M
47,19638,19777,ثم هل يعجز الأطباء الحقيقيون الحقيقيون و المصادر الرسمية التي لديها صفحات رسمية أصلا في مواقع التواصل أن توصل المعلومات الطبية الصحيحة أيضا,REBUTTAL,M
47,19778,19844,يعني عندما قلتم يبحث الناس في المواقع يبحث الناس في المواقع الطبيه,RECITATION,M
47,19845,19886,يعني السريعة لا يبحثون في المواقع الرسميه,REBUTTAL,M
47,19887,19952,أنت تستدل بالمشكلة هذه مشكله أصلا يعني تستدل بالمشكله في على ماذا,ETHOS,M
47,19953,20068,يعني يجب أولا توعية الناس و حمايتهم و أول خطوة لفعل هذا هي منع مصدر الخطر أولا منع من الذي من أين تأتي هذه الأخبار؟,REBUTTAL,M
47,20069,20135,من أين تزداد هذه الأخبار الخاطئة من المشاهير غير المتخصصين باختصار,SELF-REPETITION,M
47,20136,20192,فإذا المشاهير الرسمية لديها صفحات رسمية في مواقع التواصل,SELF-REPETITION,M
47,20193,20318,و إذا طبقنا ما نقوله بآليتنا و إذا منعنا المؤثرين غير المتخصصين من التحدث في الطب تماما عندها عندما يحتاج الناس لمعلومات طبية,TEAM REPETITION,M
47,20319,20374,فسوف يتجهون إلى الصفحة الرسمية للمنظمات الطبية المعروفة,CLAIM,M
47,20375,20507,وبهذا يتحقق ما يريده الجميع وصول المعلومات الطبيه ما تريدونه الصحيحة للجميع بطرق صحيحه و بلا احتمالية خطأ أو باحتمالية خطأ أقل بكثير,SELF-REPETITION,M
47,20508,20544,و هذا ما نريده و هذا هدفنا نحن قلناه,TEAM REPETITION,M
47,20546,20670,هدفنا مرة أخرى باختصار كان منطلقا من مشكلة ازدياد المعلومات الطبية الخاطئة فهدفنا هو حماية المجتمع و حماية أمنه و صحة أفراده,TEAM REPETITION,M
47,20673,20707,كما ذكرنا في المحور الأول الأخلاقي,ETHOS,M
47,20708,20773,لا يحق لأحد أن يتكلم في غير مجاله و أعطينا أمثلة كثيرة مفيدة لذلك,TEAM REPETITION,M
47,20774,20920,و أيضا نقطة أخرى أنه في الغالب يروجون لذلك بمقابل مادي بمقابل مادي و هذا يجعل من الطب المهنة الإنسانية الهائلة و العظيمة و المقدرة و الشريفة تجارة,TEAM REPETITION,M
47,20921,21152,قلنا أيضا على في محاور عديدة و ذكرنا حجج مختلفة عن الصحة الشخصية و كيف أن هذا قد يؤثر بالكثير من الناس الجهلة و الذين يعني الكثير من الناس الجهلة الذين يسمعون أخبار من أناس يحبونهم و يصدقونها و قد تؤثر عليهم و قد تسبب بموتهم هذا هو,TEAM REPETITION,M
47,21152,21257,، فبالتالي نحن نمنع نؤيد مقولة المجلس بمنع المؤثرين من نشر محتوى حول الطب أو أي منتجات طبية أو خدمات صحية,TEAM REPETITION,M
47,21259,21278,هل عندكم أي مداخلة؟,PATHOS,M
47,21315,21377,# السادة المحكمون الجمهور الكرام أحييكم بأفضل التحيات ألا و هي,PATHOS,M
47,21378,21411,السلام عليكم و رحمة الله و بركاته,ETHOS,M
47,21413,21472,جئناكم في هذه البقع المباركة لنعارض نص هذه القضية التي تقول,PATHOS,M
47,21473,21541,أن المجلس سيمنع، سيمنع المؤثرين من نشر المحتويات الطبية وما شاكل ذلك,TEAM REPETITION,M
47,21542,21580,و نحن قبل و نحن أتينا بحجج تدعم موقفنا,TEAM REPETITION,M
47,21581,21656,لكن قبل أن أرجع إلى هذه الحجج أريد أن أرجع إلى حجج زملائنا من فريق الموالاة,ETHOS,M
47,21657,21699,حيث أنهم أتوا بحجج بنوا حججهم بتوب من زجاج,ETHOS,M
47,21700,21736,و سوف أنا أدعو عليها حجارة حتى تنكسر,ETHOS,M
47,21737,21754,إن شاء الله تعالى,ETHOS,M
47,21755,21834,فإنهم أتوا و قالوا في المحور الأخلاقي حيث لا يجوز لأي شخص أن يتكلم في غير مجاله,RECITATION,M
47,21835,21924,نعم نحن نوافقكم لا يجوز لأي شخص أن يتكلم في غير مجاله لكن أي شخص هذا كما هم عرفوا المؤثرة,REBUTTAL,M
47,21925,21961,قالوا هو شخص مشهور ليس كأحد من الناس,RECITATION,M
47,21963,21986,هل عليهم أن يعرفوا ذلك؟,ETHOS,M
47,21987,22168,لذلك عندما ينشر هذا الشخص مثل هذا هذه الأمور لأن هذا الشخص أيضا يعرف نفسه يعرف أن الناس يتبعون ما يقوله هو يعرف أنه ليس كأحد من الناس ليس منشوراته هو كمنشوراتي أنا و لا منشوراتي أنت,REBUTTAL,M
47,22168,22206,، لذلك لما ذكروا مثل كريستيانو رونالدو,RECITATION,M
47,22207,22398,نحن نقول نعم إذا نشر كريستيانو رونالدو شيئا يتعلق بالطب نعرف أن هذا الشيء من مصدر موثوق لأننا نعرف كريستيانو رونالدو هو بنفسه لن يستعمل شيئا غير موثوق لذلك نحن نتبع ما يقوله كريستيانو رونالدو,REBUTTAL,M
47,22399,22423,إذن وآتي إلى سؤالهم أولا,ETHOS,M
47,22424,22473,حيث يقولون هل نحن ننكر أن هناك معلومات طبية خاطئة,RECITATION,M
47,22474,22494,نقول لهم لا ننكر ذلك,REBUTTAL,M
47,22496,22593,لكن نسألكم أيضا هل أنتم أيضا تستطيعون أن تقولوا لنا أن هذه المعلومات الخاطئة أتت من لدن المؤثرين؟,REBUTTAL,M
47,22594,22609,هل عندكم الشيء؟,ETHOS,M
47,22610,22634,هل عندكم شيء تثبتون ذلك؟,ETHOS,M
47,22635,22671,ليس عندكم شيء لأنه الشيء الذي يتعبهم,ETHOS,M
47,22673,22722,هؤلاء يظنون أن كل من ينشر على الوسائل كلهم مؤثرون,ETHOS,M
47,22724,22795,لا ليس كل من ينشر على وسائل الاجتماع مؤثر أنت لست مؤثرا و أنا لست مؤثرا,TEAM REPETITION,M
47,22766,22795,أنت لست مؤثرا و أنا لست مؤثرا,ETHOS,M
47,22797,22850,المؤثر هو إنسان مشهور معروف كما أنتم تتفقون معنا بذلك,TEAM REPETITION,M
47,22852,22923,إذن هذه المعلومات الخاطئة ليس عندكم شيء تثبتون أنها أتت من لدن المؤثرين,SELF-REPETITION,M
47,22924,22991,و قالوا ايضا قالوا إن هناك أناس نشروا علاجا خاطئا على وباء الكورونا,RECITATION,M
47,22991,23156,، قلنا لكم ليس كل من نشر كما أنا مررت عليه أنفا ليس كل من نشر في وسائل انتشار يسمى بمقاتل و نحن نقول لكم في هذا الجانب كما عمل المؤثرون في هذا المجال في نشر الوقايات,REBUTTAL,M
47,23157,23348,لأن في بداية كورونا في بوركينا فاسو في إفريقيا في غرب إفريقيا كان الناس يقولون كورونا ليس بالصحيح حتى الأطباء أنفسهم لجئوا إلى المؤثرين ليساعدوهم حتى يقنعوا الناس على أن هذا الوباء صحيح موجود,EVIDENTIAL BACKING,M
47,23349,23370,و ماذا تقولون عن ذلك؟,ETHOS,M
47,23371,23459,كم أثر المؤثرون في وباء كورونا و أنتم تقولون نشروا علاجا كم أي مؤثر تقولون أنه نشر علاجا,REBUTTAL,M
47,23409,23459,تقولون نشروا علاجا كم أي مؤثر تقولون أنه نشر علاجا,RECITATION,M
47,23461,23534,الناس إذا طبقوا هذا ماتوا قتلوا هذا مجرد ادعاء هذا مجرد ادعاء ادعيتم شيئا,ETHOS,M
47,23535,23603,لذلك قلت لا رأيتم شخصا نشر على وسائل الاتصال وقلتم هو مؤثر ليس بمؤثر,ETHOS,M
47,23604,23706,أنا منشورات أنا لست بممثلي ممكن أن أقوم أكتب شيئا على وسائل الاتصال و تقولون أنا مؤثر من أنا من يعرفني,SELF-REPETITION,M
47,23708,23728,إذن عليكم أن تنتبهوا,ETHOS,M
47,23729,23788,و أتوا قالوا إذا نشر المؤثر ليس عندنا علم على أنه أخذ أساسا,RECITATION,M
47,23789,23892,كل ما أتوا به نقول أمور متداخلة فقط يغيرون الكلمات و إلا أنا رددت على كل ذلك إذن لن نطيل الكلام على ذلك,ETHOS,M
47,23895,23913,أرجع إلى حججنا نحن,ETHOS,M
47,23914,24073,فنحن أتينا أولا فنحن أتينا و بينا لهم بحجة إعلامي نقول إن هؤلاء المؤثرين لهم أثر كبير على المجتمع لذلك حتى الأطباء يستعينون بهم أحيانا في نشر بعض الأمور الطبية,TEAM REPETITION,M
47,24074,24090,فماذا تقولون هذا,ETHOS,M
47,24092,24144,فبسبب نشر هؤلاء هذه الأمور تصل الأخبار إلى أماكن كثر,TEAM REPETITION,M
47,24145,24258,ولذلك قلنا أن الناس في زمننا هذا كل عندما نحن نستيقظ في الصباح أول مكان ندخله عندما نأخذ زوالنا نذهب إلى الفيسبوك,TEAM REPETITION,M
47,24259,24399,و هناك شخص أنت تحبه مثلا نأتي بمثال من كريستيانو مثلا أنا معجب بكريستيانو عندما أكون كل صباح أذهب إلى صفحة كريستيانو انظر ماذا نشر كريستيانو,TEAM REPETITION,M
47,24401,24519,فإذا كان مثلا واحد لا ينظر إلى التلفاز و لا يستمع إلى أي شيء لكن يذهب إلى الفيسبوك ممكن يعرف ماذا يحدث في مجال التلفاز,TEAM REPETITION,M
47,24520,24614,مثلا وباء كورونا أشخاص كثر تعلموا أين تعلموا هذا من لديهم المؤثرين إذن المؤثرين لهم أثر إعلامي,EVIDENTIAL BACKING,M
47,24615,24649,و بالتالي أتينا بحجة أو محور حقوقي,ETHOS,M
47,24650,24742,قلنا إن من حق هؤلاء إن من حق هؤلاء المؤثرين أن ينشروا كما يشاءوا لذلك جهات التواصل الاجتماعي,TEAM REPETITION,M
47,24743,24820,هم يعطون الحق لأي شخص أن ينشر كل ما يريده ما دام ما ينشره ليس فيه ضرر للمجتمع,TEAM REPETITION,M
47,24822,24945,إذن فلماذا أنتم تريدون أن تمنعوا فئة معينة من نشر ما يريدون و هم لهم أحقية لنشر كما أنت لك أحقية لنشر فإذا تمنعونهم من حقهم,PATHOS,M
47,24947,24980,و أتينا أخيرا بمحور بمحور أثر صحي,ETHOS,M
47,24981,25118,فهؤلاء عندما ينشرون عندما ينشرون المحتويات الطبية فهم ينقذون حياة بعض أفراد الناس لذلك كما سألت عليه في وباء الكورونا هؤلاء أنقذوا أنفسهم,TEAM REPETITION,M
47,25120,25187,قصور لا يعد في أنحاء العالم هذا و السلام عليكم و رحمة الله و بركاته,ETHOS,M
48,34,87,و الآن أريد أن أقوم بتعريف بعض المصطلحات من نص القضية,ETHOS,M
48,88,226,و الأولى منها تطوير يعني تقدم و الثانية الذكاء الصناعي هي التي يكون فيها القدرة الفكرية للآلات مساوية للقدرة العقلية للإنسان على الأقل نعم,GROUND,M
48,228,264,و أما قضية المناظرة فنستطيع أن نلاحظ,ETHOS,M
48,265,364,مشكلة كبيرة يعني الذكاء الصناعي هي عفوا الذكاء الصناعي المتقدم تضر المجتمع بسبب سرعة التطوير تطويره,CLAIM,M
48,365,459,و الحل هذا المشكلة موجود في قضية المناظرة و هي ندم هذا المجلس على تطوير الذكاء الصناعي المتقدم,POSITION,M
48,460,516,و لأن هدفنا هو مراقبة و سيطرة على الذكاء الصناعي المتقدم,SUPER CLAIM,M
48,518,548,عن طريق إصدار القوانين اللازمة,SUPER CLAIM,M
48,550,622,و كمتحدث الأول من فريق الموالاة أود أن أقدم بتق أدوار فريقنا أنا لا شكرا,ETHOS,M
48,625,826,أنا كمتحدث الأول من فريقي سأعرض حجة في محور اقتصادي و المتحدث الثاني من فريقي سيقدم حجج مهمة جدا في محور مراقبة و في محور وعي و المتحدثة الثالثة من فريقي ستقدم البراهين التي ستشجع موقفنا و حججنا بمحججة,ETHOS,M
48,827,867,و نحن مع موقف المجلس بكل القوة لأننا نظن,POSITION,M
48,868,930,إن الذكاء الصناعي المتقدم يستطيع أن يأخذ وظائف العامل من الناس,CLAIM,M
48,932,1129,لأنها عندما يعمل رجل آلي واحد في مكان عند الناس و في نتيجه يرتفع مستوى البطالة و يصبح مجتمع أفكار و على سبيل المثال هذا الشيء منطقي و كل منا يعرف كثير من الحالات في الذكاء الصناعي أخذ عمل من الشعوب,RATIONAL BACKING,M
48,1130,1259,مثلا في مصانع السيارات و أهم جزء من خطابي هو حدثنا يعني رقابة و السيطرة على الذكاء الصناعي المتقدم عن طريق إصدار القوانين اللازمة,EVIDENTIAL BACKING,M
48,1260,1387,و في خلاصة القول أنا أود أن أقرر أنا كمتحدث الأول من فريق الموالاة قدمت بتعريف بعض المصطلحات من نص القضية و بتقسيم أدوار فريقنا,ETHOS,M
48,1388,1442,و أود أن ألاحظ أنني قدمت حجة قاطعة في المحور الاقتصادي,ETHOS,M
48,1443,1471,و شكرا لكم شكرا على انتباهكم,PATHOS,M
48,1513,1525,السلام عليكم,ETHOS,F
48,1526,1542,سيدي رئيس الجلسة,PATHOS,F
48,1544,1611,السادة المحكمون زملائي في فريق الموالاة و المعارضة و الجمهور الكريم,PATHOS,F
48,1612,1673,أرحب بكم اليوم و نقف هنا لنتناظر عن مفهوم مهم في عصرنا الحالي,ETHOS,F
48,1674,1722,الذي للأسف يرى فريق الموالاة أننا يجب الندم عليه,RECITATION,F
48,1723,1822,و لكننا نحن من موقفنا في فريق المعارضة نعارض موقف المجلس على الندم على تطوير الذكاء الصناعي المتقدم,POSITION,F
48,1824,1894,و قبل أن أسرد حججي سأبدأ بتفنيد ما قاله المتحدث الأول في فريق الموالاة,ETHOS,F
48,1895,1920,هو لم يعرف لنا كلمة الندم,REBUTTAL,F
48,1921,2056,و لكننا لن نقف على التعريف كثيرا بشكل و سنعرفه بشكل عام على أنه الحسرة و التندم على الأشياء التي حصلت بسبب التطور بسبب الذكاء الاصطناعي,REBUTTAL,F
48,1985,2056,الحسرة و التندم على الأشياء التي حصلت بسبب التطور بسبب الذكاء الاصطناعي,GROUND,F
48,2057,2163,و لكنهم أيضا قالوا لنا في هدفهم أن هذا الندم سيفعل أفعالا ألا و هي المراقبة و السيطرة على الذكاء الاصطناعي,RECITATION,F
48,2165,2203,و نحن نعلم أن ندمهم فقط شعور و ليس فعل,REBUTTAL,F
48,2204,2264,و لكننا سنأخذ هؤلاء المفهومين مع بعضهما و سنتناظر على حسبهما,POSITION,F
48,2265,2350,لماذا يريد فريق الموالاة أن يندم على التطور و الوضع التنموي الجيد الذي نعيش فيه الآن؟,REBUTTAL,F
48,2351,2429,لماذا تريدون الندم على سهولة حياتكم على أشياء لا تستطيعون أن تتخلوا عنها الآن؟,REBUTTAL,F
48,2430,2526,لماذا يريد شخص أن يندم على تطورات في المجال الطبي التي تنقذ أشخاصا من الموت  و تجعل حياتهم أسهل؟,REBUTTAL,F
48,2527,2608,لماذا نريد أن نتندم على جعل حياة العمال أسهل و إعطائهم معنى أهم لحياتهم في عصرنا؟,REBUTTAL,F
48,2609,2634,هذا هدفنا هو إثراء التطور,SUPER CLAIM,F
48,2636,2679,التطور المهم لبناء مجتمع مواكب للعصر الحالي,RATIONAL BACKING,F
48,2681,2755,أراد فريق الموالاة أن يحل المشكلة الاصطناعي عن طريق إصدار القوانين اللازمة,RECITATION,F
48,2756,2777,و لم يوضحوا لنا ما هي,REBUTTAL,F
48,2778,2790,و لكن لا بأس,ETHOS,F
48,2791,2881,قالوا في حجتهم الاقتصادية أن الذكاء الاصطناعي يرفع مستوى البطالة و يأخذوا من الناس أعمالهم,RECITATION,F
48,2882,2930,و لكنها للأسف هي أعمالنا الآن ليست مناسبة لعصرنا,REBUTTAL,F
48,2931,3028,فنحن قد مررنا في الثورة الصناعية و مررنا في كثير من الثورات و نحن الآن نمر في ثورة الذكاء الصناعي,RATIONAL BACKING,F
48,3029,3106,فيجب علينا أن نغير مع مفاهيم و معايير العمل لكي تتماشى و تتوازن مع هذا التطور,CLAIM,F
48,3107,3126,و لا نقف عند التخلف,RATIONAL BACKING,F
48,3128,3172,في إعطاء الناس أعمالا ليست مهمة في وقتنا هذا,RATIONAL BACKING,F
48,3174,3225,سأبدأ الآن بذكر حججي سأبدأ بالحجة في المحور التنموي,ETHOS,F
48,3226,3304,فنحن نعيش الآن في ثورة الذكاء الصناعي كما قلت و مواكبتنا للعصر الحالي مهمة جدا,SELF-REPETITION,F
48,3305,3420,و لذلك علينا أن نغير الطرق التقليدية في الإنتاج و في رؤيتنا للعالم بشكل عام نحن لا نستطيع مواكبة التطور و لا مواكبة,RATIONAL BACKING,F
48,3423,3779,التضخم في نمو السكان في العالم من خلال الاعتماد على اليد العاملة و الأشياء البسيطة في لأننا يتطلب لنا الكثير من الأعمال و لا نستطيع الاعتماد على اليد العاملة لأنها تأخذ الكثير من الوقت و أيضا تكون لديها أخطار كثيرة و نحن مثلا نرى الآن في الدول التي كانت نامية سابقا و نراها تتطور أمام أعيننا و التي تعرف ب الإيجين تايغرز كونتيز التي هي الآن تنمو نموا كبيرا,RATIONAL BACKING,F
48,3780,3816,و نحن نراها تتطور أمام أعيننا لماذا؟,ETHOS,F
48,3817,3920,لأنها هي من أسرع البلدان التي تبنت ثورة الذكاء الصناعي و أفادت بلدانها و نراهم الآن من أكثر الناس تطورا,RATIONAL BACKING,F
48,3922,4057,في جميع أنحاء الحياة فلم يؤثر هذا سلبا عليهم و لا يجب عليهم الندم و لا يجب علينا أيضا الندم على ثورة الذكاء الصناعية التي أفادتنا كثيرا,RATIONAL BACKING,F
48,4059,4090,سأنتقل الآن إلى محوري الاجتماعي,ETHOS,F
48,4091,4158,فنحن نريد أن نؤكد على أهمية الذكاء الصناعي في تحسين مجتمعنا المتطور,ETHOS,F
48,4159,4217,و نريد أن نواكبه من خلال تخفيف العبء على طبقة اليد العاملة,CLAIM,F
48,4219,4344,فهناك آلاف بل الملايين من الناس الذين يعملون أعمالا بسيطة جدا كمثلا أعمال البناء أو الأعمال التي للأسف لا يوجد لها أهمية الآن,RATIONAL BACKING,F
48,4346,4385,فهؤلاء الناس يعرفون أنهم لا يفعلون شيئا,RATIONAL BACKING,F
48,4387,4438,ماذا تفعل هذه المصانع التي تصنع آلات الذكاء الصناعي,RATIONAL BACKING,F
48,4440,4633,هم يوظفون هؤلاء الناس في إنشاء هذه الآلات و الناس الذين لا توجد لديهم الخبرة الكافية أو الكفاءات يوظفونهم في الأعمال البسيطة في هذه الشركات كالتنظيف أو الأعمال التي لا تتطلب الخبرة و ما إلى ذلك,RATIONAL BACKING,F
48,4635,4672,و لكننا الآن هذا فقط على المدى القصير,RATIONAL BACKING,F
48,4673,4930,أما على المدى البعيد فنحن يجب علينا بدلا أن نصرف كثيرا من الأموال على إعطائهم قوتا بسيطا لا يفيدهم في شيء نأخذ هذه الأموال و نعززها و نجعلهم نشجعهم على أخذ أشياء التعليم و أشياء أخرى لتجعله لنحسسهم بقيمتهم و نجعلهم مهيئين لأعمال أكثر أمنا و أكثر قيمه و لذلك,RATIONAL BACKING,F
48,4931,4961,هذا ما سيجعل ما سيحمي الاقتصاد,CLAIM,F
48,4962,4978,لا موقف الموالاة,REBUTTAL,F
48,4979,5003,و هذا أيضا ما يذهبنا إلى,ETHOS,F
48,5004,5067,هدفنا الذي هو إثراء التطور المهم لبناء مجتمع مواكب للعصر الحالي,SELF-REPETITION,F
48,5069,5117,مؤكدة على موقف فريقي ألا هو معارضة موقف الموالاة,SELF-REPETITION,F
48,5119,5123,شكرا,PATHOS,F
48,5163,5185,بسم الله الرحمن الرحيم,ETHOS,M
48,5186,5261,تحية طيبة للجنة التحكيم الكريمة و لزملائي من فريق المعارضة و لمشاهدي الكرام,PATHOS,M
48,5263,5281,نحن كفريق للموالاة,ETHOS,M
48,5282,5351,نؤيد المجلس في اعتقاده و نحن نادمون بسبب تطوير الذكاء الصناعي المتقدم,TEAM REPETITION,M
48,5353,5405,فريقنا يخشى على الأمن و خصوصية الناس و مستقبل الشعوب,TEAM REPETITION,M
48,5407,5520,هدفنا كما ذكر زميلي المتحدث الأول هو المراقبة و السيطرة على الذكاء الصناعي المتقدم عن طريق إصدار القوانين اللازمة,TEAM REPETITION,M
48,5521,5579,أولا أريد أن أرد على كلام المتحدثة الأولى من فريق المعارضة,ETHOS,M
48,5580,5696,فنحن كفريق الموالاة لا نندم على وجود الذكاء الصناعي المتقدم نحن فقط نندم على التطوير الذي برأينا غير مراقب بشكل صحيح,REBUTTAL,M
48,5698,5826,كذلك الدول التي ذكرتها زميلتي من فريق المعارضة على سبيل المثال الصين يعني هذه الدول تعاني بسبب هذا التطور الذكاء الصناعي المتقدم,REBUTTAL,M
48,5827,5917,مثلا يعني الناس في الصين فقدوا حياتهم الخصوصية لصالح الحكومة التي تطبق أسوأ أنواع المراقبة,RATIONAL BACKING,M
48,5918,5940,الآن سأبدأ بتقديم حججي,ETHOS,M
48,5942,5956,حجتي الأولى هي,ETHOS,M
48,5957,6019,أن استخدام الذكاء الصناعي تشكل خطرا عظيما على خصوصية المواطنين,CLAIM,M
48,6020,6077,لأن هناك كثير من الآلات تستعمل هذا الذكاء الصناعي المتقدم,RATIONAL BACKING,M
48,6079,6097,لتقديم بعض الخدمات,RATIONAL BACKING,M
48,6099,6194,على سبيل المثال برنامج سيري على هواتف أيفون و كذلك بإمكان مستخدمي هواتف أيفون أن يفتحوا هواتفهم,EVIDENTIAL BACKING,M
48,6196,6240,عن طريق معرفة وجوهم باستخدام كاميرا الأمامية,EVIDENTIAL BACKING,M
48,6242,6398,هذه البرامج تجمع كل المعلومات التي تحصل عليها يعني مثلا الصوت وصفات الوجه كل ما تسمع هذه البرامج و يمكن هذه الشركات مثل أبل أن تستخدم هذه المعلومات لمصالحها,RATIONAL BACKING,M
48,6399,6404,ثانية,ETHOS,M
48,6405,6602,من الممكن للذكاء الصناعي أن يكون وعيه الخاص و كما سمعنا في تعريف الذكاء الصناعي المتقدم هي تكنولوجيا التي لديها قدرة عقلية على مستوى البشر أو أعلى فلماذا لا نفكر بالمخاطر المرتبطة بهذه المسألة يعني,RATIONAL BACKING,M
48,6603,6663,نحن سأثبت أن هذه المخاطر واقعية في التدليل عن هذه الحجة هناك,ETHOS,M
48,6665,6743,على سبيل المثال هناك رأينا كثير من رؤيات المستقبل يعني في الأفلام و في الكتب و,RATIONAL BACKING,M
48,6744,6877,على سبيل المثال هناك فيلم يسمى ب أي بروبوت أورمي روبوت التي تروي قصة رجل آلي ذو ذكاء الصناعي التي قتل الرجل الذي اخترعه خوفا على نفسه,EVIDENTIAL BACKING,M
48,6878,7006,يعني قام هذا الرجل آلي بتكوين الوعي الذاتي و نرى أن هناك حاليا رجال الآليين أو آلات ذو ذكاء الصناعي المتقدم متواجدة في المجتمع و,RATIONAL BACKING,M
48,7007,7087,حتى رأينا أن الرجل آلي ذو الذكاء الصناعي المتقدم اسمه صوفيا حصل على جنسية سعودية,EVIDENTIAL BACKING,M
48,7088,7127,فهذه التساؤلات علينا أن نجد أجوبة عليها,RATIONAL BACKING,M
48,7128,7151,ففي في خطابي قدمت حجتين,ETHOS,M
48,7152,7373,"من محور من محور الخصوصية خصوصية الناس و كذلك و تكلمنا عن مراقبة و كذلك تكلمنا عن خطر التي تشكل علينا تكوين الوعي عند الآلات ذو الذكاء الصناعي المتقدم و كذلك قمتم بتفنيد 
 
حجة مقدمة من قبل المتحدثة الأولى من فريق المعارضة",SELF-REPETITION,M
48,7374,7393,و أشكركم جزيل الشكر,PATHOS,M
48,7437,7459,أهلا بكم حضورنا الكريم,PATHOS,F
48,7461,7509,لجنة تحكيم و فريق الموالاة و فريقي فريق المعارضة,PATHOS,F
48,7511,7604,اليوم جئنا نعارض قضية هذا المجلس التي تنص على الندم على ندمه على تطوير الذكاء الصناعي المتقدم,TEAM REPETITION,F
48,7606,7685,نحن نؤكد على هدفنا اليوم و هو إثراء التطور المهم لبناء مجتمع مواكب للعصر الحالي,ETHOS,F
48,7631,7685,و هو إثراء التطور المهم لبناء مجتمع مواكب للعصر الحالي,TEAM REPETITION,F
48,7687,7770,تحدثت زميلتي عن العنصر الاجتماعي و كيف أن الذكاء الصناعي يحسن من وضع الناس اجتماعيا,TEAM REPETITION,F
48,7772,7838,و أنا المتحدثة الثانية سوف أؤكد على محاسن و أهمية الذكاء الاصطناعي,ETHOS,F
48,7840,7870,على المحور التقني و التكنولوجي,ETHOS,F
48,7871,7884,لكن اسمحوا لي,PATHOS,F
48,7885,7939,قبل أن أبدأ في طرح حجتي بأن أفند ما قاله فريق الموالاة,ETHOS,F
